NO,id,question,choices,key,key_text,label_1,indikator,label_2
306,9e50668d-38a8-4c61-9f72-03e71f56a2b2,[15 + (-3) - (-12)]-[-8 + 17 + (-18)] =,"A. 33
  B. 23 
  C. - 23 
  D. - 33",A,33,,,mudah
307,08f0203d-8a2c-42ea-89ab-43061fbce183,"a x b = b x a , operasi perkalian pada bilangan bulat di samping merupakan sifat","A. asosiatif
  B. penyebaran
  C. distributif 
  D. komutatif",D,komutatif,,,mudah
308,3f6cf542-3dbe-4ca8-bf52-a1b966ac1239,Alfin dan Arkan berenang bersama-sama untuk pertama kalinya pada tanggal 3 November 2018 Jika Alfin berenang setiap 4 hari sekali dan Arkan setiap 5 hari sekali. Mereka akan berenang bersama-sama untuk ketiga kalinya pada tanggal â€¦,"A. 7 Novemver 2018
  B. 23 November 2018
  C. 7 Desember 2018
  D. 13 Desember 2018",D,13 Desember 2018,,,sulit
309,f027ca5c-eb9f-4a20-b1b0-41bc3d241c6a,"Pada lomba Matematika ditentukan untuk jawaban yang benar mendapat skor 4, jawaban salah mendapat skor â€“2, sedangkan bila tidak menjawab mendapat skor â€“1 Dari 75 soal yang diberikan, seorang anak menjawab 50 soal dengan benar dan 10 soal tidak dijawab. Skor yang diperoleh anak tersebut adalah",,"A. 120
  B. 100 
  C. 90 
  D. 85",A,120,,sedang
310,644ded50-5b92-4e04-86b7-e2c5e9b21ad4,"Seorang pedagang membeli lima lusin boneka dengan harga Rp 1 200 000,00 Karena membeli banyak, pedagang tersebut mendapatkan diskon sebesar 10%. Berapa harga yang harus dibayar pedagang tersebut?","A. Rp 120.000,00
  B. Rp 1.080.000,00
  C. Rp 1.180.000,00
  D. Rp 1.320.000,00",B,"Rp 1.080.000,00",,,sedang
311,5963f1f6-69cd-4101-b778-45454693243e,Di antara bilangan-bilangan berikut yang merupakan bilangan bulat adalah,"A. 3,5
  B. 
 
 
  C. 22,5 %
  D. - 10",D,-10,,,mudah
312,b56319fa-1a04-4d5d-8f42-86e475143591,Jarak sebenarnya antara Makassar dan Parepare adalah 160 km. Apabila jarak kedua kota tersebut pada peta menjadi 4 cm maka skala yang digunakan peta tersebut adalah â€¦.,"A. 1 : 40.000
  B. 1 : 400.000
  C. 1 : 4.000.000
  D. 1 : 40.000.000",C,1 : 4.000.000,,,sulit
313,84db0730-8c62-4102-bba1-a0189ea1668d,Jarak sebenarnya antara Palembang dan Riau adalah 500 km. Apabila jarak kedua kota tersebut pada peta menjadi 20 cm maka skala yang digunakan peta tersebut adalah â€¦.,"A. 1 : 25.000
  B. 1 : 250.000
  C. 1 : 2.500.000
 D. 1 : 25.000.000",C,1 : 2.500.000,,,sulit
314,9f7bffae-09a5-4af7-97d5-969eaffeb3bb,Manakah dari pernyataan berikut ini yang merupakan kalimat tertutup â€¦,"A. Hari ini adalah hari rabu&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
 
  B. Kumpulan orang tampan
 
  C. Suatu bilangan dikurangi 2 hasilnya 6
 
  D. 4 kali p sama dengan 20",A,Hari ini adalah hari rabu&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;,,,mudah
315,dd0f8959-a8bf-441d-9749-d76d7cf9df3b,Diantara kelompok himpunan di bawah ini yang merupakan himpunan kosong adalah â€¦,"A. Himpunan bilangan prima genap
  B. Himpunan bilangan ganjil kelipatan 2
  C. Himpunan bilangan komposit ganjil
  D. Himpunan bilangan kuadrat",B,Himpunan bilangan ganjil kelipatan 2,,,mudah
316,d4d92b23-5253-4b44-a8e5-9e752d3d32e8,"Diketahui P = { huruf pembentuk kata ""MATH IS EASY"" }. n(P) = â€¦","A. 8
  B. 9
  C. 10
  D. 11",A,8,,,sedang
317,6650d9f9-f931-4840-856d-fdfcd68176be,Pernyataan di bawah ini yang benar adalah â€¦,"A. 9 {bilangan prima}Â Â Â Â 
  B. 89 {bilangan prima}
  C. 256 {bilangan kelipatan 4}Â Â Â Â 
  D. 169 {bilangan kuadrat}",B,89 {bilangan prima},,,mudah
318,e0dabf05-7655-4e05-9eb5-494ee7c5aa09,Diketahui suatu segitiga memiliki luas sebesar 180 cm2. Jika panjang alas segitiga adalah 15 cm maka tinggi segitiga adalah ... cm.,"A. 24
  B. 26
  C. 28
  D. 30",A,24,,,mudah
319,d2a7cf49-4e12-4d9d-bf92-4b38f1b8381d,"Sebuah lapangan berbentuk segitiga dengan panjang sisi-sisinya 50 m, 65 m, dan 80 m Pada suatu hari Audrey berlari mengelilingi lapangan tersebut sebanyak 13 kali putaran. Berapakah jarak yang ditempuh oleh Audrey saat berlari?","A. 195 m
 B. 1.365 m
  C. 2.535 m
  D. 3.525 m",C,2.535 m,,,sedang
320,193289f8-28e4-411f-b3bc-50840e71ff1d,"Segitiga ABC memiliki sisi-sisi a b dan c dengan a : b : c = 2 : 4 : 5. Jika keliling segitiga adalah 143 cm, maka panjang b adalah....cm","A. 13
  B. 26
  C. 39
  D. 52",D,52,,,sulit
321,6e2abf03-b124-4c8d-ad3d-f6427e434520,"Keliling sebuah persegi panjang 240 cm Jika perbandingan panjang dan lebarnya 7 : 5, ukuran lebarnya adalah  cm","A. 50 cm
  B. 55 cm
  C. 70 cm
  D. 75 cm",A,50 cm,,,sulit
322,db14b4bf-9a05-44d2-8f01-d8c8c8fb73c9,"Pradita membeli sebuah tas seharga Rp175 000,00 Karena di toko tersebut sedang ada diskon, ia hanya membayar Rp133 000,00. Diskon yang diberikan kepada Pradita adalah","A. 21%
  B. 23%
  C. 22%
  D. 24%",D,24%,,,sedang
323,63bd06db-1e68-4ce8-9a67-7d3600f73f5a,"Bima menabung sebesar Rp800 000,00 di bank dengan bunga 6% per tahun. Jumlah tabungan Bima setelah 9 bulan adalah","A. Rp.836.000,00
  B. Rp.848.000,00
  C. Rp.840.000,00
  D. Rp.854.000,00",A,"Rp.836.000,00",,,sedang
324,17cda0a6-b9b6-44dc-b109-560116d25f20,Bruto satu dus barang adalah 50 kg Dalam dus tersebut tertulis tara 5%. Nilai Tara barang tersebut adalah,"A. 2 kg
  B. 5 kg
  C. 2,5 kgÂ Â Â Â 
  D. 12 kg",C,"2,5 kgÂ Â Â Â",,,sedang
325,f40e4162-405e-49e7-9ce1-286d01e04363,"Bu Anti mempunyai sebuah pabrik bihun. Pabrik tersebut bisa memproduksi 250 bungkus bihun dalam 1 hari yang didistribusikan ke pasar-pasar dengan harga Rp7.000 00 per bungkus. Jika jumlah pajak UMKM adalah 1% dari pendapatan, maka jumlah pajak UMKM yang harus dibayar bu Anti selama 1 bulan adalah...","A. Rp5.250.000,00
  B. Rp525.000,00
  C. Rp1.750.000,00
  D. Rp175.000,00",B,"Rp525.000,00",,,sedang
326,2ebcf4a1-d9b1-48c0-bba0-d2736be66973,"Harga pembelian satu lusin baju Rp96.000 00. Bila baju tersebut dijual dengan harga Rp10.000 00 per baju, maka persentase untung dari pembelian adalah...","A. 20%
  B. 35%
  C. 25%
  D. 40%",C,25%,,,sedang
327,6c2e8102-db4d-464b-9c3f-99e5079ca68f,"Jarak kedua kota pada peta adalah 20 cm Jika skala peta 1 : 600000, jarak kedua kota sebenarnya adalah","A. 1.200 km
  B. 30 km
  C. 120 km
  D. 12 km",C,120 km,,,sedang
328,cff468be-1b8f-4eba-a0be-656dd7c55019,"Jika tinggi gedung pada gambar adalah 12 5 cm sedangkan tinggi gedung sebenarnya adalah 25 m, maka skala dari gambar tersebut adalah...","A. 1 : 100
  B. 1 : 200
  C. 1 : 150
  D. 1 : 250",B,1 : 200,,,sedang
329,daea240f-1fd4-4f37-b35e-992b9396ce5f,"Pemilik sebuah toko beras mendapat kiriman 100 karung beras yang masing-masing pada karungnya tertera tulisan Bruto 114 kg, tara 2 kg.Neto kiriman yang diterima pemilik toko adalah","A. 200 kuintal
  B. 114 kuintal
  C. 116 kuintal
  D. 112 kuintal",D,112 kuintal,,,sedang
330,d396793b-e2bc-49e4-ba34-94ce57858146,"Sebuah peta berskala 1 : 300.000. Jika dua buah kota jaraknya 135 km, maka jarak kedua kota tersebut pada peta adalah...","A. 2 cm
  B. 22 cm
  C. 4,5 cmÂ Â Â Â 
  D. 45 cm",D,45 cm,,,sedang
331,43be8a7a-f6f0-4b78-898b-abb4d8fe679d,"Sebungkus permen akan dibagikan kepada 24 orang anak setiap anak mendapatkan 8 permen. Jika permen dibagikan kepada 16 orang anak, maka banyak permen yang diperoleh setiap anak adalah...","A. 8 permen
  B. 16 permen
  C. 12 permen
  D. 48 permen",C,12 permen,,,sedang
332,76c79ce9-f1fd-4003-a4aa-a6bc38c6b28d,"Sekarung tepung terigu mempunyai berat bersih 84 kg. Jika berat kemasan karung tepung tersebut 550 gram, maka berat kotor tepung tersebut adalah...","A. 84,45 kg
  B. 83,45 kg
  C. 84,55 kg
  D. 83,55 kg",B,"83,45 kg",,,sedang
333,97fdead4-ad5f-4f7d-beef-c3b16aadc3de,"Seorang tukang jahit mendapat pesanan menjahit kaos untuk keperluan kampanye Ia hanya mampu menjahit 60 potong dalam 3 hari. Bila ia bekerja selama 2 minggu, berapa potong kaos yang dapat ia kerjakan?","A. 80 potongÂ Â Â Â Â Â Â Â Â Â Â Â 
  B. 180 potong
  C. 120 potongÂ Â Â Â Â Â Â Â Â Â Â Â 
  D. 280 potong",D,280 potong,,,sedang
334,cd7a063e-c16c-467f-b005-189b0a1d2c85,"Bentuk pecahan biasa dari 0,4242 adalah â€¦","A. 
 
 
  B. 
 Â Â Â Â 
 
  C. Â Â Â Â Â Â Â Â 
  D. Â Â Â Â",B,Â Â Â Â,,,mudah
335,aa3bc8c7-dd48-4b5a-8bbe-8c99e7a818e9,"Kelipatan Persekutuan Terkecil dari 6, 8, dan 12 adalah","A. 12
  B. 24
  C. 32
  D. 36",B,24,,,mudah
336,a5a6a3cb-a86f-4dc0-98b9-2a6b45266871,"Diantara bilangan berikut, pecahan yang nilainya paling kecil adalah","A. 0,4
 
  B. 
 
  C. 
 
  D. 30%",C,,,,mudah
337,0360eb32-0df8-4ec1-9a0e-50cdfa4fde01,"Pak Hendra mempunyai 6 bebek, masing-masing bebek mempunyai 6 anak Masing-masing anak bebek mempunyai 6 anak bebek lagi. Jumlah bebek Pak Hendra sekarang adalah","A. 6
 
  B. 18
 
  C. 36
 
  D. 216",D,216,,,sulit
338,56850825-466b-4420-aa2a-f388ddbc4f30,"Bilangan bulat -5, 9, -10, 3, 0 bila diurutkan dari yang terbesar sampai terkecil adalah","A. 10, 9, 5, 3, 0
  B. -10, 9, -5, 3, 0
  C. 9, 3, 0, -5, -10
  D. 9, 3, -10, -5, 0",C,"9, 3, 0, -5, -10",,,mudah
339,9ffd5834-a50e-4375-b3f4-9acdfd7daa23,2 rim = â€¦ lemabr,"A. 
 Â 
 250 
  B. 500
  C. 750 
  D. 1000",D,1000,,,mudah
340,6d4bcafb-92f4-45e5-831e-2946d434c8ed,692 + 207 hasilnya lebih dekat dengan,"A. 600 + 200
  B. 700 + 300
  C. 700 + 200 
  D. 900 + 200",B,700 + 300,,,sedang
